historical_period_facet_id,person_id,default_name,birth_year,death_year,birth_approx,death_approx,historical_period_id,historical_period_name
7562,8079,"Pelden Lodro",NULL,1514,1,0,61,"16th Century"
7565,2896,"Jamyang Donyo Pelden",1445,1524,0,0,61,"16th Century"
8053,5926,"Tashi Peljor",1498,1541,0,0,61,"16th Century"
8059,5927,"Chokyi Gyeltsen",1560,1632,0,0,61,"16th Century"
8089,10202,"Khedrub Sherab Gyeltsen",1505,1573,0,0,61,"16th Century"
8223,5511,"Tsuklak Trengwa",1504,1566,0,0,61,"16th Century"
8230,2665,"Tsuklak Gyatso",1567,1630,0,0,61,"16th Century"
8587,4490,"Pelden Drakpa",NULL,1729,0,0,61,"16th Century"
8827,13423,"Miyowa Zhonnu Lodro",1497,1564,0,0,61,"16th Century"
9143,13067,"Tsokye Dorje",1530,1590,0,0,61,"16th Century"
9276,9750,"Sherab Puntsok",1566,1632,0,0,61,"16th Century"
9387,9062,"Peljor Lhundrub",1561,1637,0,0,61,"16th Century"
9514,10613,"Ngawang Kunga Wanggyel",1592,1620,0,0,61,"16th Century"
9655,6793,"Lhawang Chokyi Gyeltsen",1537,1603,0,0,61,"16th Century"
9667,9839,"Lobzang Chokyi Gyeltsen",1570,1662,0,0,61,"16th Century"
9739,7064,"Sakya Lotsāwa Jampai Dorje",1485,1533,0,0,61,"16th Century"
9836,13065,"Lochen Ratnabhadra",1489,1563,0,0,61,"16th Century"
9875,10171,"Ngawang Drakpa",1520,1580,0,0,61,"16th Century"
9906,8975,"Ngakgi Wangpo",1580,1639,0,0,61,"16th Century"
9976,5326,"Dorje Palam",NULL,NULL,0,0,61,"16th Century"
10273,13206,"Kunga Zangmo",1459,1502,0,0,61,"16th Century"
10442,4085,"Kunga Drolchok",1507,1566,0,0,61,"16th Century"
10685,3010,"Lekden Dorje",1452,1565,0,0,61,"16th Century"
10699,6567,"Dutsi Gyurme",NULL,NULL,0,0,61,"16th Century"
10904,13527,"Yagyel Pel",NULL,NULL,0,0,61,"16th Century"
10909,13512,"Ponchen Lhuntub",NULL,NULL,0,0,61,"16th Century"
10912,13518,"Ponchen A-nga",NULL,NULL,0,0,61,"16th Century"
10923,13517,"Gyeltsen Bum",NULL,NULL,0,0,61,"16th Century"
10924,13528,"Kunga Rinchen",NULL,NULL,0,0,61,"16th Century"
11012,13543,"Lhagyari Lobzang Tutob Chogyel",NULL,NULL,0,0,61,"16th Century"
11017,13539,"Lhagyari Yulkhor Wangchuk",NULL,NULL,0,0,61,"16th Century"
11032,13538,"Lhagyari Jikten Wangchuk",NULL,NULL,0,0,61,"16th Century"
11043,6341,"Gonpo Dargye",NULL,1573,0,1,61,"16th Century"
11053,6342,"Kelzang Wangchuk",NULL,1621,0,1,61,"16th Century"
11083,6339,Wangchuk,NULL,NULL,0,0,61,"16th Century"
11095,5331,"Lobzang Gyatso",1590,NULL,0,0,61,"16th Century"
11157,2434,"Yonten Gyatso",1516,1551,0,0,61,"16th Century"
11159,2427,"Pelden Gyeltsen",1535,NULL,0,0,61,"16th Century"
11166,6779,"Konchok Delek",1447,1506,0,0,61,"16th Century"
11197,6801,"Konchok Pendar",1511,1577,0,0,61,"16th Century"
11350,12521,"Sanggye Yeshe",1525,1591,0,0,61,"16th Century"
11360,11575,"Tenpa Rabgye",1564,1643,0,0,61,"16th Century"
11478,10462,"Jampa Kunga Tashi",1558,1603,0,0,61,"16th Century"
11495,10470,"Pelden Dondrub",1563,1636,0,0,61,"16th Century"
11496,13097,"Ngawang Chojor Zangpo",1595,1606,0,0,61,"16th Century"
11614,8076,"Kunga Pelwa",1457,1514,0,0,61,"16th Century"
11617,8085,"Kunga Pelden",1457,1540,0,0,61,"16th Century"
11650,3712,"Dawa Gyeltsen",1476,1556,0,0,61,"16th Century"
11667,6286,"Lobzang Drakpa",1429,1511,0,0,61,"16th Century"
11668,1575,"Gyelwa Gyatso",1588,1639,0,0,61,"16th Century"
11764,8086,"Tseten Gyatso",1520,1576,0,0,61,"16th Century"
11776,7083,"Damcho Pelbar",1523,1599,0,0,61,"16th Century"
11787,8097,"Sanggye Rinchen",1540,1612,0,0,61,"16th Century"
11840,11597,"Jedrung Jamyang Shenyin",1502,1569,0,0,61,"16th Century"
11850,10528,"Konchok Pelden",1526,1590,0,0,61,"16th Century"
11921,10452,"Drangti Paṇchen Namkha Pelzang",1532,1602,0,0,61,"16th Century"
12044,9923,"Namdrol Zangpo",1504,1573,0,1,61,"16th Century"
12090,7053,"Ngawang Kunga Rinchen",1517,1584,0,0,61,"16th Century"
12215,11114,"Gendun Gyatso",1476,1542,0,0,61,"16th Century"
12251,10168,"Khedrub Norzang Gyatso",1423,1513,0,0,61,"16th Century"
12313,10536,"Taktsang Repa Ngawang Gyatso",1574,1651,0,0,61,"16th Century"
12368,3085,"Yonten Gyatso",1589,1617,0,0,61,"16th Century"
12423,6788,"Jampa Tashi",NULL,NULL,0,0,61,"16th Century"
12488,10311,"Katokpa Tulku Sonam Gyeltsen",1466,1540,0,0,61,"16th Century"
12509,8103,"Jedrung Sherab Wangpo",1502,1586,0,0,61,"16th Century"
12592,13125,"Namkha Gyeltsen",NULL,NULL,0,0,61,"16th Century"
12826,12828,"Sonam Gyatso",1543,1588,0,0,61,"16th Century"
12945,3788,"Pelden Chokdrub",1454,1523,0,0,61,"16th Century"
12949,3789,"Sanggye Jungne",1543,1620,0,0,61,"16th Century"
12954,3778,"Tongwa Donden",1567,1604,0,0,61,"16th Century"
13043,3000,"Pema Lingpa",1450,1521,0,0,61,"16th Century"
13066,10548,"Ngawang Chodrak",1572,1641,0,0,61,"16th Century"
13146,10857,"Drukpa Kunle",1455,1529,0,0,61,"16th Century"
13291,4002,"Gendun Tashi",1486,1557,0,0,61,"16th Century"
13309,4220,"Kunga Sonam Lhundrub",1571,1642,0,0,61,"16th Century"
13396,13511,"Jampa Puntsok",NULL,NULL,0,0,61,"16th Century"
13652,11285,"Chokyong Zangpo",1441,1527,0,0,61,"16th Century"
13893,4092,"Damcho Pelwa",1546,1620,0,0,61,"16th Century"
13899,4265,"Tsultrim Chopel",1561,1623,0,0,61,"16th Century"
13902,8105,"Drakpa Gyatso",1555,1627,0,0,61,"16th Century"
13924,4276,"Konchok Chopel",1573,1646,0,0,61,"16th Century"
13931,2952,"Gendun Rinchen Gyeltsen",1571,1642,0,0,61,"16th Century"
14071,11183,"Jetsunma Kunga Trinle Wangmo",1585,1668,0,0,61,"16th Century"
14074,13096,"Choje Ngawang",1525,1591,0,0,61,"16th Century"
14078,13095,"Sanggye Peljor",1449,1523,0,0,61,"16th Century"
14117,4219,"Sanggye Sengge",1504,1569,0,0,61,"16th Century"
14124,4217,"Lhachok Sengge",1468,1535,0,0,61,"16th Century"
14209,5928,"Mutruk Chokyi Gocha",1542,1585,0,0,61,"16th Century"
14215,6997,"Rinchen Wozer",1453,1540,0,0,61,"16th Century"
14259,1637,"Paṇchen Sonam Drakpa",1478,1554,0,0,61,"16th Century"
14596,13063,"Khenchen Lungrik Gyatso",NULL,NULL,0,0,61,"16th Century"
14892,1659,"Tashi Peljor",1457,1519,0,0,61,"16th Century"
14895,8964,"Sherab Wozer",1518,1584,0,0,61,"16th Century"
14903,6009,"Depa Trinle Gyatso",NULL,1668,0,0,61,"16th Century"
14989,10497,"Lowo Khenchen Sonam Lhundrub",1456,1532,0,0,61,"16th Century"
15026,2340,"Labsum Gyeltsen",1526,1577,0,0,61,"16th Century"
15038,11441,"Jamyang Chodrak",1478,1523,0,0,61,"16th Century"
15041,1981,"Kyabdak Drubchok Wangpo",1575,1618,1,1,61,"16th Century"
15053,6412,Buddhagupta-nātha,NULL,NULL,0,0,61,"16th Century"
15325,7565,"Ara Drubtob Tarpai Gyeltsen",1535,NULL,0,0,61,"16th Century"
15348,10580,"Jamyang Tutob Wangchuk",1588,NULL,0,0,61,"16th Century"
15391,4223,"Ngawang Sonam Gyeltsen",1598,1674,0,0,61,"16th Century"
15420,6670,"Tsoknyi Gyatso",NULL,NULL,0,0,61,"16th Century"
15473,6466,"Konchok Chozang",1586,1673,0,0,61,"16th Century"
15491,3006,"Ngari Paṇchen Pema Wanggyel",1487,1542,0,0,61,"16th Century"
15498,13118,"Godzung Lodro Gyeltsen",NULL,NULL,0,0,61,"16th Century"
15502,2997,"Tenzin Norbu",1589,1644,0,0,61,"16th Century"
15558,3743,"Ngawang Chodrak",1501,1551,0,0,61,"16th Century"
15965,10319,"Lingza Chokyi",NULL,NULL,0,0,61,"16th Century"
16069,13836,"Trinle Kunkyab Pelzangpo",1517,1584,0,0,61,"16th Century"
16103,5953,"Chodrak Zangpo",1493,1559,0,0,61,"16th Century"
16891,3004,"Tennyi Lingpa",1480,1535,0,0,61,"16th Century"
16989,10442,"Humrel Dung Dung Gyelchok",NULL,NULL,0,0,61,"16th Century"
16993,9052,"Tashi Tobgyel",1550,1603,0,0,61,"16th Century"
16996,2441,"Drakpa Wozer",NULL,1641,0,0,61,"16th Century"
17001,13075,"Oluk Darhan Nangso",NULL,NULL,0,0,61,"16th Century"
17073,13113,"Śākya Gyeltsen",NULL,NULL,0,0,61,"16th Century"
17134,13215,"Nyendrak Zangmo",1503,1542,0,0,61,"16th Century"
17136,13214,"Orgyen Tsomo",1545,NULL,1,0,61,"16th Century"
17138,13213,"Yeshe Tsomo",NULL,NULL,0,0,61,"16th Century"
17410,2162,"Tashi Namgyel",1490,1518,0,0,61,"16th Century"
17519,2338,"Nesar Jamyang Khyentse Wangchuk",1524,1568,0,0,61,"16th Century"
17529,5489,"Chodrak Yeshe",1453,1524,0,0,61,"16th Century"
3010,6175,"Khardo Zopa Gyatso",1672,1749,0,0,65,"17th Century"
4830,2931,"Drakpa Shedrub",1675,1748,0,0,65,"17th Century"
5475,2462,"Gyelwa Gyatso",1644,1713,0,0,65,"17th Century"
5488,2329,"Ngawang Jampa",1682,1762,0,0,65,"17th Century"
5597,8116,"Khedrub Shakya Lhawang",1586,1655,0,0,65,"17th Century"
5608,13102,"Lobzang Wangchuk",1689,1758,0,0,65,"17th Century"
5653,2872,"Lodro Gyatso",1635,1688,0,0,65,"17th Century"
5788,9795,"Lodro Gyatso",1546,1618,0,0,65,"17th Century"
5798,8106,"Shenyen Drakpa",1545,1615,0,0,65,"17th Century"
5816,2523,"Ngawang Chokyi Gyeltsen",1575,1629,0,0,65,"17th Century"
5872,4492,"Gyeltsen Sengge",1678,1756,0,0,65,"17th Century"
5893,8109,"Jampa Tashi",1618,1684,0,0,65,"17th Century"
5895,5796,"Jinpa Gyatso",1629,1695,0,0,65,"17th Century"
5899,4489,"Lobzang Dargye",1662,1723,0,0,65,"17th Century"
5902,4488,"Dondrub Gyatso",1655,1727,0,0,65,"17th Century"
5908,3171,"Ngawang Tsepel",1668,1734,0,0,65,"17th Century"
6165,6505,"Ngawang Tashi",1678,1738,0,0,65,"17th Century"
6343,4379,"Pema Trinle",1564,1642,0,0,65,"17th Century"
6351,7644,"Tendzin Lekpai Dondrub",1645,1726,0,0,65,"17th Century"
6510,6667,"Lodro Gyatso",1610,1659,0,0,65,"17th Century"
6517,3062,"Ngawang Lobzang Tenpai Gyeltsen",1660,1728,0,0,65,"17th Century"
6757,4221,"Sherab Jungne",1596,1653,0,0,65,"17th Century"
6758,4222,"Namkha Rinchen",1612,1669,1,0,65,"17th Century"
6786,5889,"Ngawang Tendzin",1696,1762,0,0,65,"17th Century"
6930,3064,"Ngawang Trinle",1661,1726,0,0,65,"17th Century"
7069,6729,"Lobzang Tenpa Dargye",NULL,1733,0,0,65,"17th Century"
7102,11731,"Ngawang Trinle",1657,1723,0,0,65,"17th Century"
7120,13168,"Lobzang Jamyang",1656,1708,0,0,65,"17th Century"
7488,10623,"Sonam Gyatso",1617,1667,0,0,65,"17th Century"
7495,4225,"Jamyang Namkha Pelzang",1611,1672,0,0,65,"17th Century"
7500,4227,"Sanggye Tendzin",1667,1697,0,0,65,"17th Century"
7609,6580,"Ngawang Konchok Nyima",1653,1707,0,0,65,"17th Century"
7699,1564,"Samten Gyatso",1616,1678,0,0,65,"17th Century"
7901,4493,"Ngawang Namkha Zangpo",1690,1750,1,0,65,"17th Century"
7949,3173,"Gendun Puntsok",1648,1724,0,0,65,"17th Century"
7962,6635,"Sherab Tashi",1647,1716,0,0,65,"17th Century"
8061,5927,"Chokyi Gyeltsen",1560,1632,0,0,65,"17th Century"
8064,12340,"Lekshe Mawai Nyima",1683,1698,0,0,65,"17th Century"
8141,4224,"Pelchok Gyeltsen",1599,1673,0,0,65,"17th Century"
8232,2665,"Tsuklak Gyatso",1567,1630,0,0,65,"17th Century"
8346,7718,"Sheja Zangpo",1661,1702,0,0,65,"17th Century"
8393,2442,"Sumpa Damcho Gyatso",NULL,1651,0,0,65,"17th Century"
8416,6161,"Lobzang Nyima",NULL,1757,0,0,65,"17th Century"
8532,2926,"Lobzang Samten",1687,1749,0,0,65,"17th Century"
8589,4490,"Pelden Drakpa",NULL,1729,0,0,65,"17th Century"
8786,2180,"Lobzang Yeshe",1663,1737,0,0,65,"17th Century"
9278,9750,"Sherab Puntsok",1566,1632,0,0,65,"17th Century"
9281,13107,"Lobzang Puntsok Namgyel",1646,1676,0,0,65,"17th Century"
9311,13071,"Drakpa Lekdrub",1646,1708,1,0,65,"17th Century"
9389,9062,"Peljor Lhundrub",1561,1637,0,0,65,"17th Century"
9516,10613,"Ngawang Kunga Wanggyel",1592,1620,0,0,65,"17th Century"
9669,9839,"Lobzang Chokyi Gyeltsen",1570,1662,0,0,65,"17th Century"
9832,9030,"Gyurme Dechen",1540,1615,0,0,65,"17th Century"
9861,9158,"Garwang Dorje",1640,1685,0,0,65,"17th Century"
9895,9297,"Pema Dechen Lingpa",1663,1713,0,0,65,"17th Century"
9908,8975,"Ngakgi Wangpo",1580,1639,0,0,65,"17th Century"
9921,11572,"Jatson Nyingpo",1585,1656,0,0,65,"17th Century"
9984,4080,"Konchok Chodrak",1646,1718,0,0,65,"17th Century"
10327,2336,"Kunga Puntsok",NULL,NULL,0,0,65,"17th Century"
10337,13513,"Lachen Chemchok",NULL,1675,0,1,65,"17th Century"
10399,7681,"Lhundrub Gyatso",1660,1727,0,0,65,"17th Century"
10472,13531,"Yungdrung Tendzin",NULL,NULL,0,0,65,"17th Century"
10564,13106,"Konchok Tendzin",1634,1644,0,0,65,"17th Century"
10566,13108,"Lobzang Tendzin Trinle",1681,1731,0,0,65,"17th Century"
10687,3010,"Lekden Dorje",1452,1565,0,0,65,"17th Century"
10712,10644,"Sanggye Puntsok",1649,1705,0,0,65,"17th Century"
10837,5641,"Deumar Geshe Tendzin Puntsok",1672,NULL,0,0,65,"17th Century"
10911,13512,"Ponchen Lhuntub",NULL,NULL,0,0,65,"17th Century"
10918,13515,"Orgyen Tashi",NULL,NULL,0,0,65,"17th Century"
10926,13528,"Kunga Rinchen",NULL,NULL,0,0,65,"17th Century"
10929,13514,Lupel,NULL,NULL,0,0,65,"17th Century"
10941,6499,"Tenpa Tsering",1678,1738,0,0,65,"17th Century"
11014,13543,"Lhagyari Lobzang Tutob Chogyel",NULL,NULL,0,0,65,"17th Century"
11055,6342,"Kelzang Wangchuk",NULL,1621,0,1,65,"17th Century"
11058,6346,"Makzor Gonpo",1686,1728,0,1,65,"17th Century"
11067,6343,"Tashi Rabten",NULL,1680,0,1,65,"17th Century"
11092,3109,"Lobzang Chodrak",1638,1710,0,0,65,"17th Century"
11097,5331,"Lobzang Gyatso",1590,NULL,0,0,65,"17th Century"
11167,5985,"Chakpa Chopel",NULL,NULL,0,0,65,"17th Century"
11329,13547,"Ngawang Trinle Gyatso",1688,NULL,0,0,65,"17th Century"
11362,11575,"Tenpa Rabgye",1564,1643,0,0,65,"17th Century"
11427,7803,"Jamgon Ngawang Gyeltsen",1647,1732,0,0,65,"17th Century"
11455,3758,"Ngawang Lobzang Choden",1642,1714,0,0,65,"17th Century"
11469,5899,"Lobzang Rabten",NULL,1679,0,0,65,"17th Century"
11471,3225,"Ngawang Chokyi Gyatso",1680,1736,0,0,65,"17th Century"
11498,13097,"Ngawang Chojor Zangpo",1595,1606,0,0,65,"17th Century"
11670,1575,"Gyelwa Gyatso",1588,1639,0,0,65,"17th Century"
11677,2755,"Ngawang Sonam Gyatso",1684,1752,0,0,65,"17th Century"
11695,9873,"Dogyu Gyatso",1640,1683,0,0,65,"17th Century"
11735,9579,"Jigme Gyelwai Nyugu",1765,1842,0,0,65,"17th Century"
11789,8097,"Sanggye Rinchen",1540,1612,0,0,65,"17th Century"
11838,2327,"Lobzang Donyo",1602,1678,0,0,65,"17th Century"
12048,2662,"Choying Dorje",1604,1674,0,0,65,"17th Century"
12315,10536,"Taktsang Repa Ngawang Gyatso",1574,1651,0,0,65,"17th Century"
12370,3085,"Yonten Gyatso",1589,1617,0,0,65,"17th Century"
12407,6264,"Lobsang Jamyang",NULL,NULL,0,0,65,"17th Century"
12413,6648,"Lobzang Gyeltsen",1600,1672,1,0,65,"17th Century"
12521,8543,"Tsondru Gyatso",NULL,NULL,0,0,65,"17th Century"
12637,2392,"Lobzang Dorje",NULL,NULL,0,0,65,"17th Century"
12656,4150,"Kunga Rinchen Gyatso",NULL,NULL,0,0,65,"17th Century"
12678,8616,"Jangchub Dorje",NULL,NULL,0,0,65,"17th Century"
12723,13197,"Chowang Dorje Dzinpa",NULL,NULL,0,0,65,"17th Century"
12731,13217,"Ngawang Rinchen",NULL,NULL,0,0,65,"17th Century"
12736,13220,"Tagu Nyima Gyeltsen",NULL,NULL,0,0,65,"17th Century"
12741,13221,"Dampa Lodro Gyeltsen",NULL,NULL,0,0,65,"17th Century"
12744,13222,"Yungdrung Yeshe",NULL,NULL,0,0,65,"17th Century"
12752,13225,"Tokden Yungdrung Gyeltsen",NULL,NULL,0,0,65,"17th Century"
12828,6065,"Ngawang Lobzang Gyatso",1617,1682,0,0,65,"17th Century"
12951,3789,"Sanggye Jungne",1543,1620,0,0,65,"17th Century"
12960,3791,"Zhiwa Zangpo",1625,1717,0,0,65,"17th Century"
13034,9126,"Pema Rigdzin",1625,1697,0,0,65,"17th Century"
13038,2436,"Lobzang Dondrub",1673,1746,0,0,65,"17th Century"
13049,9169,"Pema Trinle",1641,1717,0,0,65,"17th Century"
13064,1869,"Lodro Namgyel",1618,1683,0,0,65,"17th Century"
13068,10548,"Ngawang Chodrak",1572,1641,0,0,65,"17th Century"
13127,13597,"Dawo Wangmo",NULL,NULL,0,0,65,"17th Century"
13262,13614,"Depa Norbu",1595,NULL,1,0,65,"17th Century"
13264,6874,"Sonam Chopel",1595,1658,0,0,65,"17th Century"
13295,4494,"Lobzang Drime",1683,NULL,0,0,65,"17th Century"
13311,4220,"Kunga Sonam Lhundrub",1571,1642,0,0,65,"17th Century"
13398,13511,"Jampa Puntsok",NULL,NULL,0,0,65,"17th Century"
13795,13068,"Drakpa Gyeltsen",1591,1642,0,0,65,"17th Century"
13891,3040,"Drakpa Gyeltsen",1619,1656,0,0,65,"17th Century"
13895,4092,"Damcho Pelwa",1546,1620,0,0,65,"17th Century"
13901,4265,"Tsultrim Chopel",1561,1623,0,0,65,"17th Century"
13904,8105,"Drakpa Gyatso",1555,1627,0,0,65,"17th Century"
13926,4276,"Konchok Chopel",1573,1646,0,0,65,"17th Century"
13929,2814,"Tenzin Lekshe",NULL,1664,0,0,65,"17th Century"
13933,2952,"Gendun Rinchen Gyeltsen",1571,1642,0,0,65,"17th Century"
13942,5871,"Tsangyang Gyatso",1683,1706,0,0,65,"17th Century"
14073,11183,"Jetsunma Kunga Trinle Wangmo",1585,1668,0,0,65,"17th Century"
14079,11618,"Ngawang Trinle Zangpo",1607,1667,0,0,65,"17th Century"
14096,8107,"Tenpa Gyeltsen",NULL,1647,0,0,65,"17th Century"
14127,8108,"Pelden Gyeltsen",1601,1674,0,0,65,"17th Century"
14133,6345,"Lobzang Dondrub",NULL,1692,0,0,65,"17th Century"
14137,6344,"Tsewang Dondrub",1642,1680,0,0,65,"17th Century"
14142,9213,"Tenpai Gyeltsen",1650,1704,0,0,65,"17th Century"
14182,13174,"Bondrong Tenpa Wozer",NULL,1632,0,1,65,"17th Century"
14222,13170,"Tashi Wozer",NULL,NULL,0,0,65,"17th Century"
14263,6548,"Taktsang Lobzang Rabten",1676,1745,0,0,65,"17th Century"
14300,6526,"Ngawang Chokden",1677,1751,0,0,65,"17th Century"
14669,6646,"Jamyang Zhepai Dorje",1648,1721,0,0,65,"17th Century"
14766,9761,"Konchok Gyeltsen",1601,1687,0,0,65,"17th Century"
14867,13650,"Drubtob Pema Trinle",NULL,NULL,0,0,65,"17th Century"
14905,6009,"Depa Trinle Gyatso",NULL,1668,0,0,65,"17th Century"
14998,9190,"Namcho Mingyur Dorje",1645,1667,0,0,65,"17th Century"
15008,5805,"Polhane Sonam Tobgye",1689,1747,0,0,65,"17th Century"
15043,1981,"Kyabdak Drubchok Wangpo",1575,1618,1,1,65,"17th Century"
15275,8539,"Gyelse Sonam Deutsen",1675,1723,0,0,65,"17th Century"
15329,12264,"Chogyel Mipam Trinle Rabten",1640,1682,0,0,65,"17th Century"
15331,2328,"Chokyi Gyelpo",1605,1643,0,0,65,"17th Century"
15350,10580,"Jamyang Tutob Wangchuk",1588,NULL,0,0,65,"17th Century"
15379,2330,"Ngawang Chokyi Wangchuk",1606,1652,0,0,65,"17th Century"
15388,6982,"Ngawang Sanggye Pelzang",NULL,NULL,0,0,65,"17th Century"
15393,4223,"Ngawang Sonam Gyeltsen",1598,1674,0,0,65,"17th Century"
15394,10633,"Ngawang Sonam Wangchuk",1638,1685,0,0,65,"17th Century"
15434,10591,"Jamyang Amnye Zhab Ngawang Kunga Sonam",1597,1659,0,0,65,"17th Century"
15475,6466,"Konchok Chozang",1586,1673,0,0,65,"17th Century"
15478,8631,"Chopa Lugu",NULL,NULL,0,0,65,"17th Century"
15504,2997,"Tenzin Norbu",1589,1644,0,0,65,"17th Century"
15505,7622,"Tenzin Rabgye",1638,1698,0,0,65,"17th Century"
15565,6586,"Puntsok Namgyel",NULL,NULL,0,0,65,"17th Century"
15967,10320,"Karma Wangdzin",NULL,NULL,0,0,65,"17th Century"
16020,7582,"Pema Norbu",1679,1757,0,0,65,"17th Century"
16077,13837,"Drubgyud Tulku",1586,1664,0,0,65,"17th Century"
16079,13838,"Jangchub Nyima",1666,1747,0,0,65,"17th Century"
16142,4249,"Kunga Tashi",1656,1711,0,0,65,"17th Century"
16206,13690,"Khangchenne Sonam Gyelpo",NULL,1727,0,0,65,"17th Century"
16219,2712,Tāranātha,1575,1634,0,0,65,"17th Century"
16274,4487,"Lobzang Chopel",NULL,NULL,0,0,65,"17th Century"
16342,13855,"Tenzin Nyida",NULL,1753,0,0,65,"17th Century"
16495,5151,"Orgyen Samten",1647,1735,0,0,65,"17th Century"
16517,2720,"Sonam Puntsok",NULL,1714,0,0,65,"17th Century"
16520,7581,"Sanggye Tenpa",1638,1710,1,0,65,"17th Century"
16676,9105,"Dudul Dorje",1615,1672,0,0,65,"17th Century"
16690,2992,"Longsel Nyingpo",1625,1692,0,0,65,"17th Century"
16736,13544,Menjangma,NULL,NULL,0,0,65,"17th Century"
16820,7676,"Damcho Pekar",1639,1708,0,0,65,"17th Century"
16834,7601,"Sonam Wozer",1613,1689,0,0,65,"17th Century"
16865,7719,"Gyelse Kunga Gyeltsen",1689,1713,0,0,65,"17th Century"
16995,9052,"Tashi Tobgyel",1550,1603,0,0,65,"17th Century"
16998,2441,"Drakpa Wozer",NULL,1641,0,0,65,"17th Century"
16999,10422,"Khyungdrak Dorje",NULL,NULL,0,0,65,"17th Century"
17003,10957,"Lobzang Chodrak",NULL,NULL,0,0,65,"17th Century"
17140,13213,"Yeshe Tsomo",NULL,NULL,0,0,65,"17th Century"
17153,13212,"Dechen Trinle Tsomo",1641,1707,0,1,65,"17th Century"
17363,6668,"Rigdzin Nyima Drakpa",1647,1710,0,0,65,"17th Century"
17416,9753,"Shar Kelden Gyatso",1607,1677,0,0,65,"17th Century"
17418,6493,"Ngawang Trinle Gyatso",1678,1739,0,0,65,"17th Century"
17513,13822,"Geshe Mila Lobzang Tashi",NULL,NULL,0,0,65,"17th Century"
3012,6175,"Khardo Zopa Gyatso",1672,1749,0,0,69,"18th Century"
4206,3086,"Lobzang Neten Tsondru",1696,1754,0,0,69,"18th Century"
4832,2931,"Drakpa Shedrub",1675,1748,0,0,69,"18th Century"
5477,2462,"Gyelwa Gyatso",1644,1713,0,0,69,"18th Century"
5490,2329,"Ngawang Jampa",1682,1762,0,0,69,"18th Century"
5493,3792,"Pakpa Gelek Gyeltsen",1720,1799,0,0,69,"18th Century"
5495,13103,"Lobzang Chokle Namgyel",1762,1839,0,0,69,"18th Century"
5524,10068,"Ngedon Tendzin Zangpo",1759,1792,0,0,69,"18th Century"
5526,10827,"Pema Sangngak Tendzin",1731,1805,0,0,69,"18th Century"
5610,13102,"Lobzang Wangchuk",1689,1758,0,0,69,"18th Century"
5660,4499,"Lobzang Monlam",1729,1798,0,0,69,"18th Century"
5874,4492,"Gyeltsen Sengge",1678,1756,0,0,69,"18th Century"
5901,4489,"Lobzang Dargye",1662,1723,0,0,69,"18th Century"
5904,4488,"Dondrub Gyatso",1655,1727,0,0,69,"18th Century"
5910,3171,"Ngawang Tsepel",1668,1734,0,0,69,"18th Century"
5911,3414,"Lobzang Jampa",1763,1823,0,0,69,"18th Century"
5942,4495,"Samten Puntsok",1703,1770,0,0,69,"18th Century"
5944,4496,"Ngawang Chodrak",1707,1778,0,0,69,"18th Century"
5974,4498,"Lobzang Tenpa",1725,1782,0,0,69,"18th Century"
5988,4500,"Lobzang Khechok",1736,1792,0,0,69,"18th Century"
5990,4501,"Lobzang Tashi",1739,1801,0,0,69,"18th Century"
5998,5932,"Lobzang Gelek",1757,1816,0,0,69,"18th Century"
6155,3074,"Konchok Gyeltsen",1764,1853,0,0,69,"18th Century"
6167,6505,"Ngawang Tashi",1678,1738,0,0,69,"18th Century"
6353,7644,"Tendzin Lekpai Dondrub",1645,1726,0,0,69,"18th Century"
6415,13145,"Tendzin Sizhi Namgyel",1759,1790,0,0,69,"18th Century"
6519,3062,"Ngawang Lobzang Tenpai Gyeltsen",1660,1728,0,0,69,"18th Century"
6788,5889,"Ngawang Tendzin",1696,1762,0,0,69,"18th Century"
6795,7105,"Ngawang Trinle",1717,1790,0,0,69,"18th Century"
6797,6731,"Ra Sonam Wanggyel",1726,1793,0,0,69,"18th Century"
6804,6536,"Jigme Rigpai Sengge",1747,1816,0,0,69,"18th Century"
6812,6760,"Rabten Gyatso",1723,1790,0,0,69,"18th Century"
6820,4607,"Konchok Dechen",1737,1796,0,0,69,"18th Century"
6825,8184,"Lobzang Chodar",1732,1812,0,0,69,"18th Century"
6844,4720,"Drakpa Gyeltsen",1762,1836,0,0,69,"18th Century"
6847,3769,"Konchok Sengge",1768,1833,0,0,69,"18th Century"
6853,6025,"Jigme Gyeltsen",1773,1850,0,0,69,"18th Century"
6856,5910,"Konchok Gyepai Lodro",1773,1837,0,1,69,"18th Century"
6862,3080,"Konchok Chopel",1768,1834,0,0,69,"18th Century"
6871,2974,"Shingza Paṇḍita Lobzang Dargye Gyatso",1752,1824,0,0,69,"18th Century"
6902,13146,"Orgyen Gelek Namgyel",1792,1840,0,0,69,"18th Century"
6932,3064,"Ngawang Trinle",1661,1726,0,0,69,"18th Century"
6988,11443,"Sonam Jinpa",1767,NULL,1,0,69,"18th Century"
7071,6729,"Lobzang Tenpa Dargye",NULL,1733,0,0,69,"18th Century"
7104,11731,"Ngawang Trinle",1657,1723,0,0,69,"18th Century"
7122,13168,"Lobzang Jamyang",1656,1708,0,0,69,"18th Century"
7125,7172,"Lobzang Tashi Trinle Gyatso",1889,1937,0,0,69,"18th Century"
